Gap_Size.m.,DBH.cm.,Tree_Height,MeanDBH.cm.,Stand_mean_height,density.ha.,CI_BAL,Average_CI_BAL,Dummy1,Dummy2,Dummy3,Dummy4,Dummy5,Dummy6,Dummy7,Dummy8,Dummy9,Dummy10,Dummy11,Dummy12,Dummy13,Dummy14,Dummy15,Dummy16,Dummy17,Dummy18,Dummy19,Dummy20,Dummy21,Dummy22,Dummy23,Dummy24,Dummy25,Dummy26,Dummy27,Dummy28,Dummy29,Dummy30,Dummy31,Dummy32,Dummy33,Dummy34,Dummy35,Dummy36,Dummy37,Dummy38,Dummy39,Dummy40,Dummy41,Dummy42,Dummy43,Dummy44,Dummy45,Dummy46,Dummy47,Dummy48,Dummy49,Dummy50,Tree_Damage
0.506596748,-0.155749634,0.314162423,0.146461177,0.506596748,-0.312512942,1.179284248,0.659049643,-0.419897618,-0.04103797,0.220043812,0.122605692,-0.344138658,-0.268066107,0.461280395,0.111333081,0.019338933,0.011569267,-0.997818821,-0.382499909,0.105084618,-0.384507634,0.111510444,-0.436419664,0.166067471,0.063180116,-0.487861091,0.345485722,-0.529842548,0.221740149,0.243358548,-0.88138142,0.257334214,0.43235022,-0.120500562,0.472595654,3.13E-01,-0.183017422,-0.691423323,0.172559269,-0.701056814,-0.129994426,0.288183749,-0.09722656,0.162950724,-0.403086513,-0.508278939,-0.306581718,-0.12361831,0.014435664,0.602962385,-0.312149252,0.866847588,0.218715704,-0.059630411,0.257545577,-0.049533506,-0.176093304,1
0.506596748,0.49140116,0.200075687,0.146461177,0.506596748,-0.312512942,-0.644419322,0.659049643,-0.416652853,0.253672053,0.19101432,0.391190957,-0.37719298,-0.268907788,0.447429234,-0.003358498,0.263772991,-0.203983893,-0.983427537,-0.38745743,0.080027639,-0.383730284,-0.011545341,-0.436419664,0.128627366,0.147121524,-0.520425834,0.350885377,-0.527816969,0.231685908,-0.04520782,-0.891766998,0.078399552,0.303910589,-0.122248828,0.472587091,3.13E-01,-0.228373988,-0.699781429,0.675645611,-0.611538651,0.058365597,0.340120845,-0.106819775,0.012938088,-0.410901448,-0.529763807,-0.154347003,-0.123618312,0.618121098,0.602962385,-0.31250484,0.860039121,0.288866554,0.051414351,0.378806285,0.244633541,-0.176101036,0
0.506596748,0.265959285,0.047960039,0.146461177,0.506596748,-0.312512942,0.675549941,0.659049643,-0.41610959,0.018619034,0.275409723,0.171537844,-0.381463818,-0.267625621,0.439306089,-0.022057013,-0.397663615,0.2670292,-0.986802658,-0.387560209,0.130571123,-0.383561291,0.134677506,-0.436419664,0.121106051,0.131956878,-0.407527684,0.68389054,-0.525042291,0.239748779,0.251682642,-0.878256831,0.201105679,0.365371798,-0.125840436,0.472595539,3.13E-01,-0.213544468,-0.691702986,0.371190778,-0.73278271,-0.392214373,0.224598679,-0.107945014,-0.153402901,-0.409324034,-0.470015417,0.108772326,-0.123618312,0.284147635,0.602962385,-0.311568753,0.846850182,0.064943332,0.038356348,0.25866483,-0.078807971,-0.175533738,0
0.506596748,0.336686148,0.466278071,0.146461177,0.506596748,-0.312512942,0.159008477,0.659049643,-0.417270468,-0.111069279,0.278422264,-0.028287553,-0.379944224,-0.267932864,0.470182364,0.056567525,-0.073525927,0.151734505,-0.988668513,-0.386966507,0.103325687,-0.383329011,0.052890477,-0.436419664,0.190693932,0.194468706,-0.491350976,0.345500878,-0.53246224,0.093097811,0.15367434,-0.881603626,0.406372645,0.348823482,-0.116819029,0.472591625,3.13E-01,-0.09207759,-0.692119302,0.080113393,-0.647622678,-0.19194622,0.245008609,-0.102726295,-0.100173646,-0.402137257,-0.390639998,0.061998277,-0.123618312,0.001024794,0.602962385,-0.311889578,0.860064463,0.023711976,0.125404254,0.388109514,-0.138242434,-0.175981011,1
0.506596748,-0.184040379,0.314162423,0.146461177,0.506596748,-0.312512942,1.300673774,0.659049643,-0.413495913,-0.090323253,0.238437295,0.023726911,-0.343497449,-0.268265497,0.461742692,0.097564177,-0.152557234,0.08792477,-0.999619509,-0.382595832,0.107247709,-0.383735508,0.237408178,-0.436419664,0.127543904,0.069334474,-0.488213781,0.33716934,-0.529842548,0.221052124,0.098493565,-0.88138142,0.257334214,0.418120394,-0.113084741,0.472595654,3.13E-01,-0.183017422,-0.691423323,-3.68781E-05,-0.761187766,-0.081746041,0.205483401,-0.097091906,-0.151668665,-0.39984122,-0.472903958,-0.366280737,-0.12361831,-1.234517148,0.602962385,-0.311754401,0.863965675,0.081135329,-0.049492754,0.267638407,-0.101100245,-0.176175127,0
0.506596748,0.364976893,0.390220247,0.146461177,0.506596748,-0.312512942,-0.058779529,0.659049643,-0.421957547,-0.098201613,0.261896285,0.006505551,-0.376895184,-0.268081107,0.469316402,0.061899936,-0.154454243,0.101722053,-0.985389888,-0.386249077,0.084308398,-0.38396709,0.000258611,-0.436419664,0.159917641,0.15240955,-0.488495958,0.336918174,-0.531164233,0.005508048,0.245120545,-0.866350842,0.118205607,0.408090464,-0.097919569,0.472590531,3.13E-01,-0.137368422,-0.694874617,0.669327869,0.002962533,-0.029593288,0.317904327,-0.102009702,-0.0167381,-0.397774747,-0.542650613,-0.059424886,-0.123618312,0.090226168,0.602962385,-0.311482755,0.863265963,0.20798256,0.0604851,0.330522577,-0.110516936,-0.176271829,0
0.506596748,-0.226476496,0.085988951,0.146461177,0.506596748,-0.312512942,1.417649491,0.659049643,-0.414084547,-0.107296034,0.262514539,-0.023196259,-0.38369191,-0.26861335,0.442139646,0.026057694,-0.088282628,0.162972553,-1.01339407,-0.387740197,0.149105686,-0.384967237,-0.309252836,-0.436419664,0.084337097,0.282072937,-0.492951268,0.344822781,-0.525744032,0.284808305,0.269500067,1.084232301,0.005084898,0.333456374,-0.115336096,0.472595654,3.13E-01,-0.225679954,-0.690835395,-0.35701665,-0.765629069,0.183362569,0.283546385,-0.097981793,-0.134700522,-0.401984523,-0.364644295,-0.396948154,-0.123618304,0.033602084,0.602962385,-0.312088338,0.859018415,-0.156605577,0.27974547,0.389432623,-0.141270221,-0.175617525,0
0.506596748,0.463110415,0.085988951,0.146461177,0.506596748,-0.312512942,-0.521686199,0.659049643,-0.414097095,0.141851853,0.201650514,0.373341735,-0.380800634,-0.268700349,0.445873,0.001341149,0.281105495,-0.167981697,-0.98130439,-0.387324653,0.110538835,-0.383572575,0.046744182,-0.436419664,0.125735739,0.107523298,-0.494429204,0.337356462,-0.525744032,0.353608371,0.236749189,1.084232301,0.005084898,0.324377478,-0.125231821,0.472587721,3.13E-01,-0.225679954,-0.690835395,0.313288184,-0.505136259,-0.022593325,0.411097178,-0.10441591,-0.262815495,-0.407104108,-0.421002441,-0.055696054,-0.123618312,-0.070898852,0.602962385,-0.312222441,0.865439716,0.295255967,-0.001787895,0.388008951,0.137879528,-0.175450952,0
0.506596748,0.392383552,0.314162423,0.146461177,0.506596748,-0.312512942,-0.17067729,0.659049643,-0.422116291,-0.055839725,0.243970556,0.09407866,-0.353124376,-0.268237912,0.461981635,-0.118413332,-0.146304535,0.034338132,-0.972589594,-0.382525032,0.074855727,-0.383653912,0.200194249,-0.436419664,0.128253327,-0.023759508,-0.487832064,0.348541897,-0.529842548,-0.059812717,0.247348247,-0.88138142,0.257334214,0.433613787,-0.120553135,0.472589621,3.13E-01,-0.183017422,-0.691423323,0.639828879,-0.716805613,-0.632237194,0.517996393,-0.101934764,0.207389701,-0.396077415,-0.530659286,-0.358616123,-0.123618312,-0.145523225,0.602962385,-0.312504162,0.866174625,0.142233503,-0.201667979,0.351881128,-0.064475275,-0.176494182,0
0.506596748,0.43481967,0.618393719,0.146461177,0.506596748,-0.312512942,-0.402100016,0.659049643,-0.421735649,0.046789783,0.21670694,0.274512971,-0.383315762,-0.268505569,0.475677726,0.09265765,0.091526964,-0.104150828,-0.98817068,-0.388088568,0.144743374,-0.384166603,0.009480021,-0.436419664,0.123444264,0.228468498,-0.489389643,0.337362261,-0.534991524,0.282760145,0.221868557,-0.895513998,0.639060221,0.382669006,-0.109876981,0.472588418,3.13E-01,-0.044122887,-0.700699868,0.136103823,-0.423396155,-0.079195191,0.340485363,-0.10288788,0.135621377,-0.399433145,-0.394682864,0.181342217,-0.123618312,0.066079303,0.602962385,-0.312389581,0.86798374,0.051302022,0.176422546,0.328388396,0.039834102,-0.174275491,0
0.506596748,0.420674297,0.542335895,0.146461177,0.506596748,-0.312512942,-0.28561979,0.659049643,-0.425941019,0.007805442,0.225402381,0.211496207,-0.381573692,-0.268413082,0.467489049,-0.075967412,-0.013180725,-0.06019947,-0.98680177,-0.387285112,0.122829921,-0.381746319,0.687790798,-0.436419664,0.968394661,0.203294736,-0.488435156,0.350542025,-0.533738721,-0.075730338,0.24522769,-0.876851782,0.88743324,0.410158552,-0.096331279,0.472588798,3.13E-01,-0.058233701,-0.692157438,0.346323247,-0.421409675,-0.207036751,0.461955228,-0.102414835,0.368464293,-0.397148877,-0.44411945,0.372191416,-0.123618312,0.131308407,0.602962385,-0.315840391,0.868034423,0.284611648,0.137434983,0.360662506,-0.000337041,-0.175491964,0
-0.524937122,-0.352900763,-0.560502554,-0.710468189,-0.524937122,0.112759845,-1.065456325,-0.795139171,-0.323169957,-0.312804287,0.020791447,-0.283373121,0.313933908,0.354996142,0.480858763,-0.182519094,0.238391233,-0.461766496,-0.135916806,-0.041582497,-0.789971427,-0.33050288,-0.613052738,-0.431984777,0.18480137,-0.069269552,-0.499968831,0.257996512,-0.467914922,0.034456522,0.202263142,-0.127165199,-0.615902842,-0.36871691,-0.115909308,0.47649758,-1.13E-01,0.820280545,-0.688518643,-0.618049256,0.178030067,-0.16633831,0.006474837,-0.105185193,-0.625809312,-0.013609801,-0.265465287,-0.3809247,-0.12361831,-0.305698285,0.909203089,0.112195982,0.32934762,-0.411032199,-0.274289739,0.041671386,-0.306767816,-0.056269818,0
-0.524937122,-0.465179658,-0.370357994,-0.710468189,-0.524937122,0.112759845,-0.937507404,-0.795139171,-0.339656591,-0.337736993,-0.067353798,-0.301497083,0.304990776,0.356702771,0.5717301,-0.073756909,0.15140288,-0.461496043,-0.144268355,-0.042822646,-0.730036199,-0.335635912,-0.031576279,-0.431984777,0.129681034,0.024061056,-0.31301553,0.294309388,-0.457393103,0.097558956,-0.027866968,-0.133675749,-0.012509409,-0.448256008,-0.117528477,0.476496627,-1.13E-01,0.761041763,-0.672126584,-0.519300871,-0.076194484,-0.438239515,-0.012563905,-0.100042584,-0.343451332,-0.043211263,-0.344824327,-0.237863121,-0.123618308,-0.099171145,0.909203089,0.1129248,0.366926524,-0.250393987,-0.042893138,0.04580126,-0.345300828,-0.055252668,1
