
6.595290016663498E56,1.2351569274953864E75,0.0,100.0,13.618677042801556,EXP,*,COS,/,+,-,f43,f43,/,+,/,f42,f29,f5,f43,f43,f46,f46,COS,f55,f16,
3.465808178737403E56,5.4181420880970805E75,100.0,2.857142857142857,86.7704280155642,EXP,+,-,*,EXP,f4,SIN,f26,+,EXP,f1,f30,-,COS,EXP,+,/,COS,f48,f22,f16,f24,f1,*,+,f16,f12,f29,f8,f4,f57,f24,f11,
1.7524397298468162E47,5.419104640435006E75,100.0,0.0,86.38132295719845,*,SIN,*,EXP,-,-,*,f46,f51,f51,*,EXP,f22,SIN,EXP,f56,f14,f46,SIN,SIN,f26,f26,TAN,f12,f28,f53,f46,f56,f13,
8.456817323116708E56,4.096405320080845E75,99.09909909909909,0.0,85.60311284046692,*,-,EXP,EXP,LOG,COS,f21,EXP,/,EXP,f52,f51,f24,+,f1,SIN,TAN,f25,f1,f33,f46,f38,f55,f1,/,f49,f12,
7.81210558130716E30,3.8153564830699904E75,49.0990990990991,51.42857142857142,49.416342412451364,EXP,EXP,/,EXP,/,+,+,/,*,+,f16,/,f24,SIN,+,*,f51,TAN,f24,/,f51,TAN,+,f16,*,f16,f24,f24,f43,f16,f43,TAN,f58,f16,SIN,f51,f43,f33,f43,f33,f43,f10,f46,
9.649316216096534E51,1.3131537466445496E75,1.3513513513513513,97.14285714285714,14.396887159533073,-,-,+,*,COS,TAN,f43,COS,*,f40,f10,EXP,TAN,f57,f36,EXP,-,f11,COS,f11,f29,+,LOG,f37,*,f36,f11,f49,f17,f43,f57,f39,f16,
1.7692888291735095E30,4.9526461864926215E75,98.1981981981982,17.142857142857142,87.15953307392996,+,/,+,f37,f20,TAN,*,*,SIN,-,EXP,EXP,TAN,f49,f37,-,EXP,-,f56,EXP,f15,/,-,f37,f23,EXP,EXP,f37,EXP,f51,f16,f8,f44,f21,f15,f42,f54,f16,f31,f30,f55,
1.3645989023867426E43,1.847541406260722E75,5.405405405405405,100.0,18.28793774319066,-,EXP,+,SIN,SIN,*,EXP,f24,f7,-,/,*,*,f42,SIN,-,f16,f10,f19,EXP,+,+,-,-,/,f35,f35,COS,f4,f2,EXP,LOG,f6,LOG,LOG,f44,f16,f10,f19,f24,f24,f26,f1,f6,f34,f2,f7,f25,f2,
3.919590015241965E54,2.08312296464115E75,2.2522522522522523,97.14285714285714,15.17509727626459,*,EXP,*,SIN,LOG,EXP,*,f24,f8,f18,f54,+,LOG,COS,-,COS,-,f18,f46,f33,f47,+,f28,LOG,f28,f28,f46,f9,EXP,f33,f34,f3,f13,
1.045989672885088E56,5.419739372639721E75,99.54954954954955,5.714285714285714,86.7704280155642,EXP,/,-,EXP,-,f28,+,-,COS,/,f28,f28,f46,f28,SIN,f16,/,f16,-,f24,f52,f16,f52,f46,f52,
1.4953351717608216E44,1.6676175916070234E75,2.7027027027027026,100.0,15.953307392996107,COS,*,TAN,EXP,*,/,-,*,f2,-,EXP,COS,EXP,f1,f50,-,TAN,f32,EXP,f1,f56,f32,f5,-,-,SIN,+,-,f1,-,f1,f20,f16,f29,f16,f5,f32,f15,f29,f13,f32,f20,f29,
6.121006040778735E56,2.032498326123969E75,4.054054054054054,100.0,17.120622568093385,-,-,EXP,-,EXP,-,LOG,EXP,SIN,+,/,+,*,-,f1,EXP,f23,f54,f12,f29,COS,f19,f21,f23,EXP,f58,*,f11,f12,EXP,f1,f3,f12,TAN,f23,EXP,f58,f1,f12,f32,f57,f8,f3,
1.4176160441133017E47,3.815426250359244E75,99.09909909909909,14.285714285714285,87.54863813229572,-,-,/,EXP,/,EXP,*,EXP,/,EXP,*,f15,+,f43,f9,f43,+,f54,-,f15,+,*,f45,f16,f15,f16,f15,f9,SIN,f16,f15,f43,+,f15,f16,f34,f1,
1.464431450855969E65,1.7493791817971754E75,4.954954954954955,100.0,17.898832684824903,EXP,-,-,-,-,-,f14,-,COS,-,f19,f1,f14,f32,f1,f20,f20,f47,*,+,f1,f54,f4,
1.0959847778050188E56,3.815356488401615E75,99.54954954954955,0.0,85.99221789883269,EXP,+,LOG,-,+,f40,f6,-,SIN,LOG,+,TAN,/,-,SIN,*,f1,-,*,f37,COS,f50,f44,-,f37,f50,f1,LOG,f48,f48,f37,f43,f37,f50,f48,f35,f49,f27,f11,
1.091516616190975E46,3.812111174022364E75,99.54954954954955,0.0,85.99221789883269,+,/,+,*,COS,f40,EXP,TAN,-,/,*,SIN,/,SIN,f42,f8,+,f37,f30,f25,f40,+,f40,f42,COS,f47,f19,f15,f8,f36,SIN,f41,SIN,f14,f26,f46,f8,
1.9516546146741865E18,1.124052491217178E75,7.657657657657657,97.14285714285714,19.844357976653697,EXP,+,/,-,TAN,f58,-,-,*,EXP,f43,f14,f53,EXP,EXP,f31,f26,-,f47,-,f1,f53,f1,f26,f49,f43,f31,
3.022061079864251E45,6.265961918001119E75,99.54954954954955,0.0,85.99221789883269,EXP,EXP,+,+,LOG,+,COS,+,*,f56,f6,-,COS,/,SIN,f26,*,f27,*,f12,f5,f44,f26,f48,-,EXP,f12,f48,*,f48,*,f32,f31,f6,f44,f1,f33,f32,f11,
1.9264568850461565E71,3.808773350960455E75,100.0,0.0,86.38132295719845,EXP,*,*,*,+,TAN,/,*,-,+,*,f45,f55,f30,f25,f42,f13,TAN,f49,f49,+,f18,f49,f6,f27,f36,*,f53,f43,
7.697362418442065E50,1.7493843148898773E75,0.45045045045045046,100.0,14.007782101167315,*,COS,TAN,COS,f23,-,COS,*,EXP,EXP,+,*,f23,-,-,f58,f37,f58,/,f25,+,f49,f6,*,f37,f6,SIN,f25,f23,f6,f58,f24,f52,f8,f42,
1.4491262150951163E65,1.902143720878609E75,5.405405405405405,100.0,18.28793774319066,*,EXP,+,-,f4,/,*,/,f38,*,/,EXP,LOG,EXP,f31,EXP,+,f42,f10,TAN,EXP,+,+,TAN,f47,SIN,f4,f1,EXP,f10,f10,f47,COS,f31,-,f4,f2,f31,f39,f35,f44,f4,f1,f29,f14,f10,f19,
8.172947927769078E20,3.8152544435408246E75,0.0,100.0,13.618677042801556,COS,COS,*,EXP,*,/,SIN,EXP,*,f39,f31,f39,f31,LOG,-,-,-,*,f16,f24,f57,f28,f28,SIN,-,LOG,+,TAN,f31,f40,f29,f20,f28,f57,f3,f33,f29,f5,f5,
4.1138981945346725E74,1.8535497796454676E75,5.405405405405405,100.0,18.28793774319066,+,+,+,+,+,COS,TAN,EXP,EXP,*,+,/,f14,-,SIN,EXP,EXP,COS,f14,EXP,SIN,EXP,SIN,f14,/,EXP,f14,/,f14,f24,f8,f1,/,f10,f48,TAN,EXP,f46,f11,*,-,f18,f39,-,f30,TAN,*,f24,f44,f42,f20,f9,f47,f14,f3,f20,f33,f27,f9,f43,f14,f19,f25,f24,f39,
1.0705804532338756E68,3.910132700454674E75,100.0,0.0,86.38132295719845,*,+,EXP,-,+,f53,LOG,TAN,/,EXP,*,f23,f32,*,/,+,EXP,/,f55,f48,*,f26,f23,f42,f18,f48,+,f33,COS,f32,f35,f48,/,f3,f41,f23,f18,f58,f44,
7.719652858049941E71,3.99962599207068E75,98.1981981981982,0.0,84.8249027237354,-,-,COS,EXP,EXP,f39,/,TAN,TAN,/,+,f27,/,-,COS,SIN,f49,EXP,f36,f34,f1,EXP,f10,/,f23,f27,f39,f34,f25,*,-,f19,f25,f10,f36,f54,f57,f21,f34,
1.5822755576182514E30,6.935522310253555E75,55.4054054054054,8.571428571428571,49.0272373540856,*,+,-,SIN,+,EXP,*,/,f32,-,EXP,f3,f37,*,COS,f37,f11,/,f24,f37,f47,*,/,EXP,f24,f37,f3,f2,f54,TAN,-,f37,COS,f46,f14,f3,f18,f52,f6,
2.6218523511487006E58,3.815272793326253E75,99.54954954954955,0.0,85.99221789883269,EXP,-,COS,COS,-,SIN,/,/,EXP,TAN,/,TAN,TAN,f43,f21,-,*,-,f43,f26,f33,f26,TAN,f4,f26,f44,f43,f26,SIN,f33,f33,f3,f43,f10,f10,f32,f6,
8.134746859296659E53,1.497317778221977E75,4.954954954954955,100.0,17.898832684824903,EXP,*,-,+,*,f7,f50,+,TAN,EXP,TAN,f37,LOG,EXP,f50,f37,f7,f37,f50,-,EXP,f33,f23,f49,f42,f3,f34,
2.2375366612018307E74,1.4927901185045646E75,1.3513513513513513,100.0,14.785992217898833,-,-,SIN,-,SIN,/,*,EXP,COS,/,-,COS,EXP,f25,f6,TAN,/,TAN,LOG,f23,EXP,LOG,f50,-,f13,/,*,-,f49,f48,f50,f35,f57,f13,f46,EXP,*,f37,f19,f26,-,f13,SIN,f23,-,f8,f13,f14,f50,f23,f50,f15,f50,f25,f13,f21,f9,
2.9078812103943696E48,1.5036638672625494E75,0.45045045045045046,100.0,14.007782101167315,*,+,EXP,EXP,f55,-,f55,COS,+,EXP,EXP,TAN,f57,f43,f6,TAN,COS,TAN,f12,f57,f33,f52,f43,f23,f9,f45,f4,
