3.6033065936635585E73,5.150249841658544E34,2.4868571989908483E70,1.2053538132457129E48,8.8446284353103E50,2.523458959509403E69,3.406622462938549E70,1.3292455714392499E39,6.818116452793202E66,2.2822406765665666E57,4.253129492051969E48,2.0574698605615243E74,1.1975942543801976E74,1.6682597164305086E67,9.06234321071184E67,3.5704287538153877E67,1.0140597103542352E37,3.9708424405535535E70,2.731443950655056E59,4.905365058496112E63,1.7944242552976594E68,2.996416478139761E67,5.184533384080147E66,5.666608852192012E67,1.1816315616211768E68,2.2202585780340366E70,2.2571171214732924E72,2.941112184279591E64,9.8760337496174E65,7.794094132103984E69,
3.6033065936635585E73,1.440481282184318E69,1.7326200549644299E72,2.6565427450938067E73,5.5280263692704816E69,2.2916893652988636E74,3.406622462938549E70,1.2134143231404177E46,1.5690206968109043E71,8.438095787900195E57,3.751003008554016E73,3.5923829092166E74,1.1975942543801976E74,1.6682597164305086E67,1.0281581419217985E72,1.0049958390424396E68,2.2414169343334977E47,3.9708424405535535E70,8.720305335395925E66,5.425726194929157E69,1.2984285512637944E69,1.352101036237381E68,6.426089918001605E74,5.666608852192012E67,2.0814067020254612E68,1.9343876884061364E71,2.647031399542601E73,6.152767307020172E69,1.699901018172966E70,2.656794330957311E74,
1.9927808118877776E75,4.694871811898395E69,5.101869220015258E72,9.559820394292134E74,7.142833656240858E69,2.2916893652988636E74,2.510918187346242E72,5.879435729148374E55,1.629427255255278E73,2.2022782420677193E68,4.4069578692938435E73,3.5923829092166E74,6.739228472341621E74,2.410250178192338E75,1.0281581419217985E72,1.7113246117515924E72,1.1444662178639963E68,2.6457402690199514E71,4.6121949936412484E73,6.9302109602053E71,1.9454145272635356E75,3.87401020927649E74,6.426089918001605E74,1.9590125643167474E68,2.5992104424457728E73,3.722794582334328E75,2.647031399542601E73,6.152767307020172E69,6.214871349590039E70,2.656794330957311E74,
1.9927808118877776E75,4.133210152873558E72,2.030652721915876E75,9.559820394292134E74,4.477629290008523E71,5.267449078868463E74,5.7085946686049105E72,3.444574626021983E65,1.629427255255278E73,1.7778260218081592E75,4.4069578692938435E73,4.005002862288396E74,6.739228472341621E74,2.410250178192338E75,1.9161498553220737E72,2.5083022134114236E72,1.9093413058449186E68,2.7342380943812375E72,4.742947186515068E73,7.947376262883687E73,1.945414527263969E75,3.87401020927649E74,6.426089918001605E74,1.3161882220019133E72,1.3399633686586077E74,3.722794582334328E75,2.647031399542601E73,1.5677043039168805E73,3.9624829591155674E73,7.032245857991181E74,
1.9927808118877776E75,1.3155947343117677E74,2.030652721915876E75,1.5437404178746647E75,7.093153959439143E72,3.80474917880955E75,1.8603877686769415E74,1.768513270446885E75,2.387816630003585E73,1.7778260218081592E75,2.387771010122134E74,4.535041919682351E74,6.739228472341621E74,3.07290444724316E75,1.9161498553220737E72,5.926868012856603E72,4.684869508412619E71,4.499066562939781E72,4.742947186515068E73,2.453029171867592E74,1.945414527263969E75,3.87401020927649E74,1.3760517113839042E75,8.589618172315818E72,1.5992853333126278E75,3.722794582334328E75,1.931700842811953E74,7.463986865391093E74,1.4545540035236974E74,1.9202904558189465E75,
3.885351469855832E75,4.791594288714476E74,3.5176152097915258E75,3.3041494141350095E75,2.6240996767151135E74,3.80474917880955E75,2.4891294276167136E75,1.768513270446885E75,3.5474582412362704E73,2.1529301933978495E75,2.387771010122134E74,1.1136453633683733E75,6.739228472341621E74,3.07290444724316E75,5.520820976066132E73,5.613328674057925E74,4.684869508412619E71,1.856271415185136E75,4.742947186515068E73,3.399648301469093E75,2.4651760465812563E75,4.596411991245762E74,2.0455586151749E75,1.2637979687239406E75,2.452549976918788E75,3.9434977391034524E75,7.235920553971808E74,7.825883727694593E74,1.4545540091702527E74,1.9202904558189465E75,
3.885353918976148E75,1.6760587089252416E75,3.5176152097915258E75,3.3041494141350095E75,3.407339412811096E74,3.80474917880955E75,2.4907859275012712E75,1.768513270446885E75,4.224158015705834E73,2.1529301933978495E75,1.8343903493418288E75,1.1136453633683733E75,7.113528411267077E74,3.07290444724316E75,7.666012305610712E74,3.317297887796125E75,1.4726498439886432E72,1.856271415185136E75,8.292586788898097E74,3.399648301469093E75,3.139426831138789E75,4.596411991271063E74,3.4268789676548016E75,1.2637979687239406E75,3.3490301548361666E75,3.9434977391034524E75,7.235920553971808E74,7.825883727694593E74,1.4545540091702527E74,1.9202904558189465E75,
3.8856253054881695E75,2.795053092340393E75,3.5176152097915258E75,3.3041494141350095E75,3.407339412811096E74,3.80474917880955E75,2.5535337641310238E75,1.768513270446885E75,5.259822710828375E73,3.2329771004245103E75,1.8343903493418288E75,1.1136453633683733E75,3.0952547355197847E75,3.07290444724316E75,1.4134208675734327E75,3.317297887796125E75,3.0391893963562285E73,3.946692476393344E75,8.292586788898097E74,3.399648301469093E75,3.1394297724282155E75,4.596412007691955E74,3.4268789676548016E75,1.2637979687239406E75,3.3490301548361666E75,3.9434977391034524E75,1.7998709762522307E75,2.1103506143300573E75,1.4545540091702527E74,2.805170566040279E75,
3.902956516121211E75,2.993128118124479E75,3.7396697463657784E75,3.3041494141350095E75,1.053549798068041E75,3.80474917880955E75,2.5535337645422513E75,2.6263146865560308E75,1.003707966154946E75,3.2329771004245103E75,1.8343903493418288E75,2.823527546461036E75,3.0952547355197847E75,3.07290444724316E75,3.288918510622696E75,3.5118337897445786E75,3.0391893963562285E73,3.946694287091151E75,1.2240687280198024E75,3.399648301469093E75,3.90231452932151E75,4.596412008953859E74,3.4268789676548016E75,1.7023073057641603E75,3.85610643464627E75,3.978037886775192E75,1.7998709762522307E75,2.1103506143300573E75,2.680729198160812E74,2.805170566040279E75,
3.902956516121211E75,3.4643748066636403E75,3.7396697463657784E75,3.3041494141350095E75,1.8292324344494148E75,3.80474917880955E75,2.616353199441533E75,2.6263146865560308E75,1.003707966154946E75,3.2329771004245103E75,1.8343903493418288E75,2.823527546461036E75,3.0952547355197847E75,3.774737851840196E75,3.288918510622696E75,3.5118337897445786E75,3.0391893963562285E73,3.946694649476902E75,1.4217314791383026E75,3.399648301469093E75,3.90231452932151E75,1.2651651353903023E75,3.4268789676548016E75,1.7023073057641603E75,3.957123078264787E75,3.978037886775192E75,2.1866454391143805E75,3.190757798257569E75,2.680729198160812E74,3.9005121201119866E75,
