
4.154611275558154E7,4.312219620411713E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,*,-,*,*,-,f37,*,f37,*,-,f37,*,f37,f37,f37,f37,*,+,*,*,*,f37,f37,*,f22,f37,f52,f37,f37,f37,f37,f31,f14,
1.484330132827202E9,4.312273496188043E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,*,*,-,*,-,*,+,-,*,*,+,f26,*,f37,*,*,/,f37,f20,f37,+,f52,*,f37,*,f37,f37,f37,f37,f37,f37,f37,f14,f37,*,f37,f37,f24,-,f52,f14,f15,f19,
9.463521233167682E11,4.286441399383248E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,*,*,*,*,*,*,f43,f37,+,f37,*,*,-,f37,*,+,f45,f37,f37,*,*,/,-,f37,f37,f25,f37,f37,f37,f37,f49,f26,f37,f57,-,f31,f9,
5.482020185253538E11,3.4085203827902785E75,38.73873873873874,97.14285714285714,46.69260700389105,*,*,*,-,*,+,*,*,*,f37,*,-,*,+,*,f37,*,f28,*,f37,f37,*,f19,f37,f37,*,f54,-,*,f16,-,f37,f37,*,*,f37,f37,/,f37,f37,f37,f37,f19,f47,f37,f26,f16,f26,f35,
7.708863073550323E10,4.0557083396264255E75,40.99099099099099,97.14285714285714,48.63813229571984,*,*,*,*,*,*,*,+,*,-,*,f26,*,*,*,f24,+,f37,f31,f7,f37,f37,f37,f37,*,*,/,f49,+,f24,f16,f37,f37,*,+,f26,f58,-,-,f24,f37,f37,f37,f30,f31,f46,f36,
1385431.3963210576,4.030544518123552E75,22.52252252252252,100.0,33.07392996108949,*,*,*,*,*,*,*,*,f37,*,f37,*,*,*,+,f37,+,*,f37,f37,f37,*,f37,*,*,*,+,f18,f12,f37,f54,f9,f38,f37,f37,f44,f37,f45,f41,f37,f37,
9.44305737235187E10,3.1702775048203235E75,36.486486486486484,97.14285714285714,44.74708171206226,*,*,/,f37,*,*,/,-,+,*,-,/,*,f37,f45,f37,f37,*,*,+,*,f12,f37,f37,+,/,-,f26,f37,f18,f12,*,f37,f18,f37,f37,f27,f37,f44,f37,f26,
3.58510750150202E7,3.737229018039328E75,39.63963963963964,94.28571428571428,47.081712062256805,*,*,*,*,*,*,*,+,*,*,f49,*,*,f49,f37,f37,f37,*,*,f37,f37,f36,*,*,f49,f49,-,f37,f37,f14,f37,-,f49,f22,f24,f44,f37,
4.041945598140748E9,1.992659202363111E75,4.054054054054054,94.28571428571428,16.342412451361866,/,*,/,*,*,/,*,f26,f26,*,*,/,-,*,*,f37,f26,+,f26,/,f37,*,+,-,*,f49,f26,f26,-,/,f37,f56,f33,f23,f15,f37,+,f26,f26,f37,f32,f7,f32,f24,f14,
1.862367278624944E10,3.6853111605953125E75,40.090090090090094,97.14285714285714,47.85992217898833,*,*,*,/,*,*,*,/,/,f37,*,*,f37,*,*,f37,f12,f36,*,-,f37,-,*,-,f37,f37,+,f37,f37,f23,f37,-,*,-,f37,f11,f37,f37,f37,f6,f31,f45,f51,f22,f3,
