
1.3865684918720618E8,2.4670891022063647E75,0.0,100.0,13.618677042801556,*,*,*,*,*,*,*,+,+,*,f26,f37,*,*,*,f49,-,f49,f37,f49,f37,*,f26,-,f49,-,f26,f26,-,f37,f49,f26,f37,f37,*,f18,f38,f37,f49,
4724359.103271839,4.30360697156143E75,35.585585585585584,100.0,44.3579766536965,*,*,*,*,*,*,-,-,*,-,*,-,*,-,f26,f37,f26,f37,f37,+,+,*,*,f37,f26,+,f37,f37,f26,f26,f26,f37,f37,f37,f37,*,-,f37,f37,f9,f37,f37,f26,
1.0360491110260209E7,4.3168918304882846E75,0.0,100.0,13.618677042801556,*,+,*,*,f37,-,*,*,/,*,*,*,-,f37,*,f37,/,+,f37,*,f37,f37,*,*,f37,-,f37,/,f37,f37,f37,f37,f37,+,f37,f37,f37,f37,f42,f58,f58,f52,f41,
3.820049266111637E8,4.022897425375106E75,37.83783783783784,94.28571428571428,45.525291828793776,*,+,/,*,*,+,/,f37,+,*,f37,f45,*,/,*,*,f58,f37,f37,*,*,/,*,+,*,*,*,f48,f26,f37,f37,f44,f37,f2,f37,+,f37,f37,f37,f37,f58,f26,f37,f49,f46,
9.463375269858449E14,2.123058463940899E75,4.504504504504505,94.28571428571428,16.731517509727624,*,*,*,*,+,*,*,*,+,+,*,*,*,f26,*,*,f26,*,*,*,f23,f26,f37,/,f26,f26,*,f37,f26,f23,f2,f26,f37,f26,*,f37,f37,f37,f8,f37,f37,f22,f28,
6.793452908690766E7,2.1359689496788328E75,19.81981981981982,97.14285714285714,30.35019455252918,*,*,-,-,-,-,f50,*,-,*,-,*,+,*,*,f4,f51,+,*,f56,*,*,*,f26,f42,*,f37,-,f37,-,*,/,f37,f50,f37,*,*,f37,*,f37,f42,f37,f40,f26,f53,f37,f37,f37,f51,f32,f49,f37,f23,f31,f26,
1.544660230206592E7,4.2963440771134425E75,37.38738738738739,97.14285714285714,45.525291828793776,*,*,*,-,-,*,*,+,*,*,*,f37,f37,*,*,f37,-,f37,f37,f37,f49,+,+,f37,*,*,*,f37,f11,+,f26,f26,f37,f37,f49,*,f37,f49,f37,f2,f35,f26,f48,
1.6139579352080826E10,4.077275241444375E75,35.585585585585584,97.14285714285714,43.96887159533074,*,*,*,*,*,*,f37,*,f37,f37,*,*,*,f37,f49,f37,f37,*,+,f37,-,f37,*,f37,f37,f26,f37,f26,f26,
2.1795845566509393E11,4.353065746825367E75,0.0,100.0,13.618677042801556,*,*,*,*,-,*,*,-,-,f37,-,*,f37,-,*,f37,f26,f37,+,+,/,*,f37,*,*,f37,*,-,f20,f26,f26,f37,*,f37,f37,f37,f37,f37,f26,*,f52,f21,f39,f12,f1,f37,f37,
5.7035821961456746E7,3.547202328751705E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,-,*,*,+,*,*,-,*,+,f25,/,-,+,*,*,+,+,f37,f37,f37,f37,/,/,*,*,f37,*,f37,f37,f37,*,f37,*,f26,f26,f55,f37,/,*,f37,f37,f37,f26,f37,-,f37,f31,f25,f24,f50,f39,f52,f47,f20,f37,
4.655851014999347E8,4.423844018557788E75,22.52252252252252,94.28571428571428,32.295719844357976,*,*,*,*,*,-,*,*,*,*,*,-,*,f37,*,*,f37,f49,*,f37,f37,f37,+,f49,-,+,/,f37,f37,f37,f26,*,f37,f49,f37,f6,f53,f1,f51,-,/,f12,f3,f15,f6,f16,f28,
1.1810601746289463E10,4.3487149499735665E75,0.0,100.0,13.618677042801556,*,*,*,*,*,*,*,+,+,-,f37,*,*,*,+,-,f37,+,f37,f36,-,f37,+,f37,f37,f37,-,*,f11,*,f6,/,f37,f11,f31,f26,*,f26,f37,f37,f37,f29,f58,f37,f4,f37,f37,
1.9910515947190525E10,4.225176022545012E75,18.01801801801802,94.28571428571428,28.404669260700388,*,*,/,*,*,*,/,f37,*,f37,*,+,f37,+,*,+,*,f26,f37,*,*,*,f22,-,f37,f37,*,f37,f37,f26,f37,f37,f37,f44,f38,f37,f32,f37,f26,
5.067214373683049E7,4.356815660956749E75,38.73873873873874,94.28571428571428,46.30350194552529,*,+,*,*,*,*,*,f37,f23,+,+,+,*,-,*,f37,+,-,f24,f37,*,*,f37,*,f37,*,*,f37,f37,f26,f37,f37,f37,*,f37,f26,f23,f37,f37,f37,-,f37,f37,f31,f4,
5.721677538458389E9,4.314469059141045E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,-,*,*,f37,*,+,-,*,*,*,*,f37,+,*,f37,f37,f52,*,*,f37,f37,*,f37,f49,f49,*,f19,f37,f37,f37,f37,f37,f37,f41,f32,
4.334146731402288E7,2.868553586780301E75,0.0,100.0,13.618677042801556,*,*,*,*,*,*,*,*,+,*,*,+,f37,*,*,f49,*,-,-,f49,f37,f37,f26,*,/,f49,+,f37,f37,f37,f23,f49,f26,f37,f49,f49,f26,f37,f49,f49,f57,
2.229873461279915E10,4.916086019218818E75,35.13513513513514,97.14285714285714,43.57976653696498,*,*,*,*,*,*,*,*,*,*,*,+,*,-,f26,f37,f37,f37,f37,f37,+,-,f37,f37,f49,f37,f26,f37,*,f37,f37,*,f49,f55,f26,f43,f15,
1.1940187513867263E8,4.277542744532756E75,37.38738738738739,97.14285714285714,45.525291828793776,*,*,*,*,*,*,*,-,f49,-,*,*,f37,f37,*,+,f49,f35,f37,*,*,*,f37,f37,f37,f26,*,f26,f37,f37,f48,f49,f37,f6,f58,
2.039390325748588E7,5.046742901045266E75,35.13513513513514,97.14285714285714,43.57976653696498,*,*,+,*,*,*,*,*,*,*,+,*,+,*,f37,f37,f37,f37,f49,*,f37,*,*,-,+,/,*,f37,f37,f37,*,f37,f37,f37,f37,f19,f9,f37,f49,f36,f1,f26,f26,f26,f26,
1.0903902411648972E12,4.242902639278675E75,35.585585585585584,100.0,44.3579766536965,*,*,*,*,*,*,f37,/,+,*,+,/,f37,*,/,f37,f37,*,*,+,/,*,f3,f37,f37,f8,f52,+,f37,f37,f37,f37,f37,f37,-,f37,f37,f31,f37,f47,f41,
1.7269793792822772E8,3.765601430151281E75,32.88288288288289,97.14285714285714,41.63424124513619,*,*,*,*,-,*,+,*,/,*,*,f37,f37,f17,-,*,+,*,/,+,f26,*,f37,f49,+,f49,f37,f37,f37,f37,f37,/,f37,f49,*,f37,f37,*,f26,f30,f26,f32,f4,f25,f48,
1.5728981682510278E9,2.37143692216057E75,4.054054054054054,97.14285714285714,16.731517509727624,*,*,*,*,*,*,*,*,f26,+,f26,*,f15,*,*,f26,f26,f26,f49,*,f49,*,f26,+,f26,f26,*,f26,f26,f26,f49,f20,f26,
1.9910508988076706E10,4.293652765458445E75,0.0,100.0,13.618677042801556,*,*,*,+,*,-,*,+,/,*,*,+,*,f49,*,+,f31,*,f11,f37,*,+,f37,f34,-,*,*,f49,*,f38,f40,f47,f55,f37,f49,f37,f49,f37,f29,f37,*,f37,f26,f37,-,f37,f49,f14,f52,
7.08588267915216E8,4.317342391326113E75,36.486486486486484,97.14285714285714,44.74708171206226,*,*,*,*,*,*,*,-,f9,-,f49,*,*,f49,-,f26,f37,*,+,*,*,*,*,f37,f26,f37,f1,f37,-,f37,f26,f37,f37,f20,*,f37,f37,f37,f49,f37,f20,
2.439359871662463E10,4.3219734115374555E75,0.0,100.0,13.618677042801556,*,*,*,*,*,+,*,*,f37,*,*,f37,/,f37,*,*,*,f37,f36,f37,*,-,f20,*,f37,f37,f37,f37,f26,f37,f37,f36,f27,f32,f8,
1.7005624451400588E13,4.277651193882724E75,37.83783783783784,97.14285714285714,45.91439688715953,*,*,*,*,*,*,*,*,f37,-,f37,-,-,*,*,*,f37,-,-,f49,f26,f49,f37,f49,*,+,f37,*,f26,f37,/,f51,f26,f37,f37,f48,f16,f49,f37,f41,f38,
6.98095789524964E8,4.296904501632306E75,0.0,100.0,13.618677042801556,*,*,*,+,*,+,*,f16,f37,*,*,/,+,*,*,f37,+,f37,*,f37,f49,-,f24,f37,*,f37,*,*,+,f37,f37,f56,f36,f37,f37,f36,f37,f37,f49,f29,f16,
2.1073900807781152E12,4.315902813906076E75,0.0,100.0,13.618677042801556,*,*,*,*,+,*,f12,*,*,-,f37,*,*,f37,f37,f37,f37,*,+,*,*,*,-,f47,f49,-,+,f37,f37,f37,f37,f37,*,f41,f31,f32,f7,f4,f22,f37,f37,
1.9457846954577755E10,4.3154848317131965E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,*,*,*,*,*,+,*,f37,f37,*,*,f49,*,+,*,f37,*,f37,f37,f37,f37,+,*,f37,/,f21,f49,f37,f37,f36,f37,-,f20,f49,f3,f36,f8,
7.052768847077163E8,4.322612355361484E75,0.0,100.0,13.618677042801556,*,+,*,+,-,*,*,*,-,-,+,*,f37,*,*,f26,f26,*,f37,-,+,*,*,f49,*,f37,*,*,*,f26,f26,f26,f37,f37,f37,f37,f41,f49,f26,f37,f37,f37,f37,f37,f37,f37,f37,
